"seqnames","seqlengths","nonrepeat","DNA","DNA-LINE","DNA-LINE-LTR","DNA-LINE-LTR-RC","DNA-LINE-LTR-RC-Unknown","DNA-LINE-LTR-tandem_repeat","DNA-LINE-LTR-tandem_repeat-Unknown","DNA-LINE-LTR-Unknown","DNA-LINE-RC","DNA-LINE-RC-tandem_repeat","DNA-LINE-RC-tandem_repeat-Unknown","DNA-LINE-RC-Unknown","DNA-LINE-tandem_repeat","DNA-LINE-tandem_repeat-Unknown","DNA-LINE-Unknown","DNA-LTR","DNA-LTR-RC","DNA-LTR-RC-tandem_repeat","DNA-LTR-RC-tandem_repeat-Unknown","DNA-LTR-RC-Unknown","DNA-LTR-tandem_repeat","DNA-LTR-tandem_repeat-Unknown","DNA-LTR-Unknown","DNA-RC","DNA-RC-tandem_repeat","DNA-RC-tandem_repeat-Unknown","DNA-RC-Unknown","DNA-Satellite-tandem_repeat","DNA-Simple","DNA-Simple-Unknown","DNA-tandem_repeat","DNA-tandem_repeat-Unknown","DNA-Unknown","LINE","LINE-LTR","LINE-LTR-RC","LINE-LTR-RC-tandem_repeat","LINE-LTR-RC-tandem_repeat-Unknown","LINE-LTR-RC-Unknown","LINE-LTR-Simple","LINE-LTR-Simple-tandem_repeat","LINE-LTR-Simple-tandem_repeat-Unknown","LINE-LTR-Simple-Unknown","LINE-LTR-tandem_repeat","LINE-LTR-tandem_repeat-Unknown","LINE-LTR-Unknown","LINE-RC","LINE-RC-tandem_repeat","LINE-RC-tandem_repeat-Unknown","LINE-RC-Unknown","LINE-rRNA","LINE-rRNA-tandem_repeat","LINE-rRNA-Unknown","LINE-Satellite","LINE-Simple","LINE-Simple-tandem_repeat","LINE-Simple-tandem_repeat-Unknown","LINE-Simple-Unknown","LINE-tandem_repeat","LINE-tandem_repeat-Unknown","LINE-Unknown","LTR","LTR-RC","LTR-RC-Simple","LTR-RC-Simple-tandem_repeat","LTR-RC-tandem_repeat","LTR-RC-tandem_repeat-Unknown","LTR-RC-Unknown","LTR-rRNA","LTR-rRNA-Satellite","LTR-rRNA-Satellite-Simple","LTR-rRNA-Satellite-tandem_repeat","LTR-rRNA-Simple","LTR-rRNA-Unknown","LTR-Satellite","LTR-Satellite-Unknown","LTR-Simple","LTR-Simple-tandem_repeat","LTR-Simple-tandem_repeat-Unknown","LTR-Simple-Unknown","LTR-tandem_repeat","LTR-tandem_repeat-Unknown","LTR-tRNA","LTR-tRNA-Unknown","LTR-Unknown","RC","RC-Satellite","RC-Satellite-tandem_repeat","RC-Simple","RC-Simple-tandem_repeat","RC-Simple-tandem_repeat-Unknown","RC-Simple-Unknown","RC-tandem_repeat","RC-tandem_repeat-Unknown","RC-Unknown","rRNA","rRNA-Satellite","rRNA-Satellite-Simple","rRNA-Satellite-Simple-tandem_repeat","rRNA-Satellite-tandem_repeat","rRNA-Simple","rRNA-Simple-tandem_repeat","rRNA-tandem_repeat","rRNA-tandem_repeat-Unknown","rRNA-Unknown","Satellite","Satellite-Simple","Satellite-Simple-tandem_repeat","Satellite-tandem_repeat","Satellite-tandem_repeat-Unknown","Satellite-Unknown","Simple","Simple-tandem_repeat","Simple-tandem_repeat-Unknown","Simple-Unknown","tandem_repeat","tandem_repeat-tRNA","tandem_repeat-Unknown","tRNA","tRNA-Unknown","Unknown"
"Scaffold_143",43312,43.7615441448097,1.05513483561138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.544883635020318,11.5233653490949,0.618766161802734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.376339120797931,0.0992796453638714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.309383080901367,17.6186738086443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.332471370520872,0.422515700036941,NA,NA,3.71028814185445,6.68405984484669,NA,NA,NA,NA,NA,NA,0.639545622460288,0.586442556335427,0.237809383080901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.35592907277429,NA,NA,NA,NA,4.12356852604359
"Scaffold_408",24300,48.8477366255144,1.87242798353909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.97119341563786,10.5349794238683,0.547325102880658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.670781893004115,0.193415637860082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.5267489711934,0.0823045267489712,NA,NA,1.01646090534979,NA,0.0740740740740741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.395061728395062,0.489711934156379,NA,NA,1.04115226337449,7.93004115226337,NA,NA,NA,NA,NA,NA,0.876543209876543,NA,0.267489711934156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.95884773662551,NA,NA,NA,NA,0.703703703703704
"Scaffold_93",107553,44.2814240421002,13.1470065920988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.250109248463548,1.98134873039339,2.17102265859623,7.41587868306788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0920476416278486,6.12628192612015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0725223843128504,NA,NA,NA,0.661069426236367,2.30491013732764,NA,NA,NA,NA,NA,NA,0.0446291595771387,0.000929774157857056,0.0548566753135663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.20493152213327,NA,1.97762963376196,NA,NA,16.2134017647114
"Scaffold_173",270691,62.3112700459195,9.01507623083146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0254903192200701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0325093926284952,0.277068687174675,1.51685870605229,5.81142335725975,0.0498723636914415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0144075717330831,0.183604183367751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.018471245811645,NA,NA,4.49996490463296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.260444565944195,0.0188406707278779,NA,NA,1.00889944623205,1.9863977745843,NA,NA,NA,NA,NA,NA,0.106394375875075,0.0908785293932935,0.0764709576602104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.05077745473621,NA,0.550073700270789,NA,NA,7.09480551625285
"Scaffold_296",11365,12.1953365596128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.615926088869336,0.695116586009679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.1324241091069,NA,NA,NA,NA,NA,0.228772547294325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.77738671359437,0.994280686317642,NA,NA,4.2146942366916,0.87989441267048,NA,NA,NA,NA,NA,NA,NA,1.59260888693357,1.20545534535856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.17993840739111,NA,5.73691157061153,NA,NA,19.5512538495381
"Scaffold_67",23648,50.1268606224628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.6451285520974,0.0126860622462788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.194519621109608,NA,NA,1.49695534506089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41238159675237,NA,NA,1.55192828146143,5.22242895805142,NA,NA,NA,NA,NA,NA,0.37212449255751,NA,1.06562922868742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.37229364005413,NA,0.308694181326116,NA,NA,7.21836941813261
"Scaffold_83",41533,3.99922952832687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.5991380348157,NA,NA,NA,NA,NA,NA,NA,0.0120386198926155,NA,NA,NA,NA,0.0842703392483086,NA,NA,NA,NA,NA,1.92617918281848,NA,NA,NA,1.95988731851781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00883634700118,3.61399369176318,NA,NA,6.84997471889823,NA,NA,6.2841595839453,NA,NA,0.10112440709797,NA,NA,0.443021212048251,NA,NA,NA,NA,NA,NA,11.2970409072304,NA,1.52890472636217,NA,NA,8.29220138203356
"Scaffold_195",104028,60.7451839889261,1.99561656477102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.701734148498481,NA,NA,NA,NA,0.0538316607067328,NA,NA,0.0615218979505518,NA,NA,0.0490252624293459,NA,NA,NA,NA,NA,0.659437843657477,2.68293151843734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0557542200176875,19.6629753527896,0.138424270388741,NA,NA,NA,0.265313184911755,0.43161456530934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.215326642826931,0.816126427500288,NA,NA,1.50151882185565,0.596954666051448,NA,NA,NA,NA,NA,NA,0.0471027031183912,0.137462990733264,0.0903602876148729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.77879032568155,NA,0.152843465220902,NA,NA,5.16014919060253
"Scaffold_69",4151351,93.7157807181325,0.225541034713759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00751562563608811,NA,0.00741927146126646,0.00277018252612222,7.22656311162318e-05,NA,NA,0.00375781281804405,0.00845507884059912,0.0113938811726592,0.386091178510321,NA,0.000481770874108212,NA,NA,0.00864778719024241,NA,NA,0.00118033864156512,NA,NA,NA,NA,0.00525130252777951,0.00122851572897594,NA,NA,NA,NA,NA,NA,NA,4.81770874108212e-05,0.0020475262149599,NA,0.0342779976927993,0.00269791689500599,0.0175364598175389,0.315391302734941,0.0248834656476891,NA,NA,0.00541992233371739,NA,0.00310742213799797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0105989592303807,0.00898502680211816,NA,NA,0.0348320341980237,0.221542336458661,NA,NA,NA,NA,NA,NA,0.0498632854701999,0.0158261732144548,0.0427571650771038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0240403666179998,NA,NA,0.0194153662265609,0.00224023456460319,0.00286653670094386,0.0112734384541322,0.00575716194559313,0.000867187573394782,NA,2.15847804726702,0.00520312544036869,0.41213089425587,0.0656171930535385,NA,2.11670851248184
"Scaffold_203",35966,81.8689873769671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.98804426402714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0695100928654841,NA,NA,1.92960017794584,1.42078629817049,NA,NA,0.222432297169549,NA,0.0250236334315743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.378134905188233,0.0361452482900517,NA,NA,4.38191625424012,1.54312406161375,NA,NA,NA,NA,NA,NA,NA,NA,0.239114719457265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.54034365789913,NA,0.681198910081744,NA,NA,0.675638102652505
"Scaffold_287",70349,7.78120513440134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.3258894938094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13292299819472,1.22816244722739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.173421086298313,0.132198041194615,13.1131927959175,30.9442920297375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26297459807531,1.10591479623022,NA,NA,3.26941392201737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00710742156960298,NA,0.430709747117941,NA,NA,14.0925954882088
"Scaffold_278",431038,34.6528612326523,0.278397728274537,0.064263475610039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0236638069033357,NA,NA,NA,NA,NA,NA,0.0322477368584672,NA,NA,NA,0.0194878409792176,NA,NA,NA,NA,0.0341037217136308,0.112287083737397,7.66243347454285,0.0352637122481081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00440796403101351,0.00463996213790896,0.112983078058083,0.0262157860791856,0.0143838826275178,NA,NA,NA,NA,NA,NA,NA,NA,0.262853855112542,NA,0.0805033430927204,35.321479776725,0.0322477368584672,NA,NA,0.00440796403101351,0.0315517425377809,0.605283060890223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.667922549751994,0.170518608568154,NA,NA,3.25006147949833,0.653538667124476,NA,NA,NA,NA,NA,NA,0.20230234921283,0.0832873203754657,0.164254659681977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.010903911024086,NA,NA,NA,2.85102473563816,NA,3.19739790923306,NA,NA,9.33281984419007
"Scaffold_64",21833,9.60472678972198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.48554939770073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.01552695461,0.128246232766912,NA,NA,NA,0.398479366097192,0.0824440067787295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.51147345761004,8.75280538634178,NA,NA,5.57871112536069,47.4465259011588,NA,NA,NA,NA,NA,NA,0.174048458755096,NA,3.97105299317547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.045802225988183,NA,0.247332020336188,NA,NA,1.55727568359822
"Scaffold_216",38912,7.55293996710526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.3474506578947,NA,NA,NA,NA,0.526829769736842,0.246710526315789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.621916118421053,16.9998972039474,NA,NA,6.67917351973684,33.3187705592105,NA,NA,NA,NA,NA,NA,0.0770970394736842,0.00256990131578947,5.23745888157895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5625,NA,6.56095805921053,NA,NA,5.26572779605263
"Scaffold_117",53178,61.1737936740757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.88799879649479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.04885478957464,0.355410132009478,NA,NA,0.0846214600022566,0.91579224491331,0.248222949339953,NA,NA,NA,NA,NA,NA,NA,NA,0.0996652751137689,0.265147241340404,NA,NA,1.05118658091692,6.37293617661439,NA,NA,1.53070818759637,0.0714581217796833,NA,NA,NA,NA,NA,NA,NA,0.581067358682162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.5270976719696,NA,0.159840535559818,NA,NA,0.626198804016699
"Scaffold_28",10019847,91.9611546962743,0.10390378216354,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000698613461862242,9.98019231231774e-06,NA,NA,NA,0.00266471134738884,NA,NA,NA,NA,NA,NA,NA,0.00238526596264394,NA,NA,0.00179643461621719,NA,NA,NA,0.00103794000048105,0.00210582057789904,0.0172357921233727,0.197088837783651,NA,0.000598811538739065,NA,NA,NA,NA,0.000718573846486877,0.00545916519483781,7.9841538498542e-05,NA,2.99405769369532e-05,NA,0.000658692692612971,0.000469069038678934,0.00764482731123539,0.000369267115555756,NA,NA,NA,NA,0.000479049230991252,0.000648712500300653,0.00186629596240342,5.98811538739065e-05,0.00139722692372448,0.00215572153946063,0.00963088558138662,0.513341171776375,0.0081538171191636,NA,NA,0.00130740519291362,NA,0.000808395577297737,NA,NA,NA,NA,NA,NA,NA,NA,0.000179643461621719,0.00604799654126455,0.00524958115627913,0.000259485000120261,0.014102011737305,0.0178346036621118,NA,NA,0.0687435646472446,0.12362464217268,NA,NA,NA,NA,NA,NA,0.0260982028967109,0.00400205711723942,0.00947120250438954,0.00147706846222303,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0315374077069241,NA,NA,0.161888699498106,0.00817377750378823,0.00568870961802111,0.00902209385033524,0.0189424050087791,0.0080440350037281,0.00643722404144494,4.12125055402543,0.000389227500180392,0.229404700490936,0.0077047084651093,NA,2.26846777201289
"Scaffold_412",8551548,92.507800926803,0.102741632275233,0.00809210215507181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00515696105547206,NA,NA,NA,NA,NA,NA,0.00142664228745486,0.00447872127946893,0.0195870969794007,0.0619653891903548,NA,NA,NA,NA,NA,NA,NA,0.00253755226539101,NA,0.000818565246900327,2.33875784828665e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000888727982348927,0.00101735966400469,0.000210488206345798,0.00442025233326177,0.000748402511451728,0.0103723910571513,0.265542566094466,0.00174237459697355,NA,NA,0.00145002986593772,0.00113429755641903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.33875784828665e-05,0.00747233132527584,NA,0.0134010824706825,0.00698119217713565,NA,NA,0.0397354958423902,0.170986586288237,0.000163713049380065,NA,NA,NA,NA,NA,0.0250597903443914,0.00143833607669629,0.00209318827421655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0427875748344043,NA,NA,0.032765997454496,0.0101268214830812,0.0134361638384068,0.00781145121327741,0.0109687743084644,0.00664207228913408,0.00093550313931466,3.95395079347038,0.00405774486677734,0.251018879856606,0.0151902322246218,NA,2.3807970206096
"Scaffold_342",78510,84.587950579544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0356642465927907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.119729970704369,NA,NA,0.0955292319449752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4736976181378,NA,NA,NA,NA,NA,NA,0.42160234365049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00127372309259967,0.00127372309259967,NA,NA,2.50413960005095,NA,0.00382116927779901,NA,NA,0.755317793911604
"Scaffold_187",2006891,94.2147829652931,0.0708060377967712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0057302564015684,NA,0.00114605128031368,NA,NA,NA,NA,NA,0.00742441916377123,0.00563059976849764,0.201854510284814,NA,NA,NA,NA,NA,NA,NA,0.00857047044408491,NA,NA,NA,NA,0.00832132886140802,0.00254124414330425,0.0021924459275566,NA,NA,NA,NA,NA,0.00343815384094104,0.00398626532283019,0.0015446778125967,0.000149484949606132,0.00398626532283019,0.00244158751023349,0.000896909697636793,0.498482478619915,0.00772338906298349,NA,NA,0.0140515852629764,NA,0.00124570791338443,NA,NA,NA,NA,NA,NA,NA,NA,0.000249141582676887,0.000149484949606132,0.00074742474803066,NA,0.0010962229637783,NA,NA,NA,0.0163436878236038,0.121630920662856,NA,NA,NA,NA,NA,NA,0.0258110679653255,0.0129553622991981,0.0121082809180967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0121082809180967,NA,NA,0.0465396476440425,NA,NA,0.00602922630078066,0.0090189252929033,0.0015446778125967,0.000149484949606132,3.5435905587299,NA,0.211421547059606,0.0213265194771415,NA,0.890232703221052
"Scaffold_303",30816,86.3317757009346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0778816199376947,0.178478712357217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0292056074766355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.113577362409138,0.752855659397715,0.713914849428868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.133047767393562,0.126557632398754,NA,NA,11.5427050882658,NA,NA,NA,NA,NA
"Scaffold_312",1916955,87.0805522299689,0.16599242027069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00119981950541353,NA,NA,NA,NA,NA,0.0165366427485257,0.0171626355339588,0.381438270590598,NA,0.00151281589813011,NA,NA,0.0173712997957699,NA,NA,0.00412111917076822,NA,NA,NA,NA,0.00975505423966655,0.00177364622539392,NA,0.000834657047244197,NA,NA,NA,NA,NA,NA,NA,NA,0.00354729245078784,0.00229530687992154,0.00657292424704805,1.29862203338107,0.0141891698031514,NA,NA,0.00260830327263812,NA,0.00798140801427264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0281696753444917,0.00229530687992154,0.0953074015821968,0.0785620945718601,NA,NA,1.10873755513301,0.101880325829245,NA,NA,NA,NA,NA,NA,0.0186232853666361,0.0106940434178163,0.0196666066756914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0272306861663419,NA,NA,NA,NA,NA,0.00704241883612291,0.0197709388065969,0.00938989178149722,0.00521660654527623,6.05006377301502,NA,0.22812220422493,0.0111113719414384,NA,3.14404876483799
"Scaffold_294",137757,87.5650602147259,1.96142482777645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.145909100807944,NA,NA,0.0740434242905987,NA,NA,NA,0.0304884688255406,NA,NA,0.129213034546339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.44965410106201,0.129938950470756,NA,NA,NA,NA,0.0566214421045754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.223582104720631,0.0406512917673875,NA,NA,0.384009524016928,2.0913637782472,NA,NA,NA,NA,NA,NA,0.315773427121671,NA,0.284559042371712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.61215763990215,NA,0.0319403006743759,NA,NA,1.4736093265678
"Scaffold_7",57684,83.2605228486235,2.43741765480896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.220165037098676,NA,NA,0.176825462866653,NA,NA,NA,0.0728104847097982,NA,0.34324942791762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.306844185562721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.32383329866167,NA,NA,NA,NA,NA,NA,1.29672006102212,0.43859649122807,1.77692254351293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.94535746480827,NA,0.426461410443104,NA,NA,0.974273628735871
"Scaffold_390",28885,46.7855288211875,10.891466158906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1216894581963,1.63752812878657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.138480180024234,NA,NA,9.01159771507703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.159252207027869,NA,NA,NA,0.470832612082396,2.63458542496105,NA,NA,NA,NA,NA,NA,0.138480180024234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.6447983382378,NA,1.95949454734291,NA,NA,9.4062662281461
