"seqnames","seqlengths","nonrepeat","DNA","DNA-LINE","DNA-LINE-LTR","DNA-LINE-LTR-RC-Unknown","DNA-LINE-LTR-tandem_repeat","DNA-LINE-LTR-Unknown","DNA-LINE-RC","DNA-LINE-RC-tandem_repeat","DNA-LINE-RC-tandem_repeat-Unknown","DNA-LINE-RC-Unknown","DNA-LINE-tandem_repeat","DNA-LINE-tandem_repeat-Unknown","DNA-LINE-Unknown","DNA-LTR","DNA-LTR-RC","DNA-LTR-RC-tandem_repeat","DNA-LTR-RC-tandem_repeat-Unknown","DNA-LTR-RC-Unknown","DNA-LTR-tandem_repeat","DNA-LTR-tandem_repeat-Unknown","DNA-LTR-Unknown","DNA-RC","DNA-RC-snRNA-Unknown","DNA-RC-tandem_repeat","DNA-RC-tandem_repeat-Unknown","DNA-RC-Unknown","DNA-Simple","DNA-Simple-Unknown","DNA-snRNA","DNA-snRNA-Unknown","DNA-tandem_repeat","DNA-tandem_repeat-Unknown","DNA-Unknown","LINE","LINE-LTR","LINE-LTR-RC","LINE-LTR-RC-tandem_repeat","LINE-LTR-RC-tandem_repeat-Unknown","LINE-LTR-RC-Unknown","LINE-LTR-Satellite-tandem_repeat","LINE-LTR-Satellite-tandem_repeat-Unknown","LINE-LTR-Simple","LINE-LTR-Simple-tandem_repeat","LINE-LTR-Simple-tandem_repeat-Unknown","LINE-LTR-Simple-Unknown","LINE-LTR-tandem_repeat","LINE-LTR-tandem_repeat-Unknown","LINE-LTR-Unknown","LINE-RC","LINE-RC-tandem_repeat","LINE-RC-tandem_repeat-Unknown","LINE-RC-Unknown","LINE-Satellite","LINE-Satellite-tandem_repeat","LINE-Satellite-tandem_repeat-Unknown","LINE-Simple","LINE-Simple-tandem_repeat","LINE-Simple-tandem_repeat-Unknown","LINE-Simple-Unknown","LINE-snRNA","LINE-snRNA-Unknown","LINE-tandem_repeat","LINE-tandem_repeat-Unknown","LINE-Unknown","LTR","LTR-RC","LTR-RC-Simple-tandem_repeat-Unknown","LTR-RC-Simple-Unknown","LTR-RC-snRNA-Unknown","LTR-RC-tandem_repeat","LTR-RC-tandem_repeat-Unknown","LTR-RC-Unknown","LTR-Satellite","LTR-Satellite-tandem_repeat","LTR-Satellite-tandem_repeat-Unknown","LTR-Satellite-Unknown","LTR-Simple","LTR-Simple-tandem_repeat","LTR-Simple-tandem_repeat-Unknown","LTR-Simple-Unknown","LTR-snRNA","LTR-snRNA-Unknown","LTR-tandem_repeat","LTR-tandem_repeat-Unknown","LTR-Unknown","RC","RC-Satellite","RC-Satellite-tandem_repeat","RC-Satellite-tandem_repeat-Unknown","RC-Satellite-Unknown","RC-Simple","RC-Simple-tandem_repeat","RC-Simple-tandem_repeat-Unknown","RC-Simple-Unknown","RC-snRNA","RC-snRNA-Unknown","RC-tandem_repeat","RC-tandem_repeat-Unknown","RC-Unknown","Satellite","Satellite-tandem_repeat","Satellite-tandem_repeat-Unknown","Satellite-tRNA","Satellite-Unknown","Simple","Simple-tandem_repeat","Simple-tandem_repeat-Unknown","Simple-Unknown","snRNA","snRNA-tandem_repeat","snRNA-Unknown","tandem_repeat","tandem_repeat-tRNA","tandem_repeat-Unknown","tRNA","Unknown"
"contig_204 NW_025335089.1",214662,43.4995481268226,5.92140201805629,0.0861819977452926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00186339454584416,NA,NA,NA,NA,NA,NA,NA,0.301869916426755,NA,0.0181680968219806,NA,0.0754674791066887,NA,NA,NA,NA,0.0722065386514614,NA,0.865080917908153,25.5196541539723,0.582310795576301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0982940622932797,NA,0.226868285956527,9.52939970744706,0.011646215911526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.353113266437469,NA,1.18278968797458,2.51185584779793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.129505920936169,0.0121120645479871,0.266931268692177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.99820182426326,NA,0.424388107816008,NA,5.31114030429233
"contig_153 NW_025335032.1",1009379,42.8246476298794,2.53026861070024,0.000297212444483192,NA,NA,NA,NA,0.00960986903828988,NA,NA,0.00356654933379831,NA,NA,NA,0.00287305363000419,0.000693495703794115,NA,NA,NA,NA,NA,9.90708148277307e-05,0.412332731313015,NA,0.0138699140758823,NA,0.0185262423727856,NA,NA,NA,NA,0.0387366885976427,0.0118884977793277,0.385088257235389,10.9481176049829,0.056272222822151,0.000594424888966384,NA,NA,0.0064396029638025,NA,NA,NA,NA,NA,NA,NA,NA,0.00594424888966384,0.0608294803042267,0.0205076586693403,NA,0.0181299591134747,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.147615514093319,0.00634053214897477,0.305336251299066,25.7397865420224,0.0584517807483611,NA,NA,NA,NA,NA,0.0517149653400754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.540431294885271,0.233807122993444,3.11775854262869,3.51374458949513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21260596862031,0.0361608474121217,0.394896267903335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.33928088458349,NA,0.7255946477983,NA,4.20714122247441
"contig_4 NW_025335134.1",2527349,35.3730331663731,2.9765180827816,0.00451065523598047,NA,NA,NA,NA,0.00652857994681383,NA,NA,0.00134528314055558,NA,NA,0.00822996744810471,0.0430886276489713,0.0256395139729416,0.00170138750129088,NA,NA,NA,NA,0.00822996744810471,0.207846245215837,NA,0.0109996680316015,0.00122658168697714,0.0176073822808009,NA,NA,NA,NA,0.107622651244446,0.0467288055587099,0.692425145874195,15.7912500410509,0.29825718569141,0.000514372965506545,NA,NA,0.00455022238717328,NA,NA,NA,NA,NA,NA,0.00182008895486931,NA,0.0925475666399852,0.0574910706831546,0.00288840203707521,0.0092587133791178,0.0409124343333667,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.547569805357313,0.0279344087421247,0.531189004763489,25.4604726137941,0.106752173918204,NA,NA,NA,0.0101291907053596,0.0120679811138074,0.0534947884126806,NA,NA,NA,NA,0.0017805218036765,NA,0.0115931752994937,0.00146398459413401,NA,NA,0.833759009934916,0.431479783757605,3.28573536935342,1.84814206506501,NA,NA,NA,NA,0.0007122087214706,NA,0.000830910175049033,0.000830910175049033,0.00209705901321899,0.00878390756480407,0.29699103685324,0.182008895486931,0.732031864218199,NA,NA,NA,NA,NA,0.000791343023856222,NA,0.00708252006351319,0.00403584942166673,0.00233446192037586,NA,0.0159059947795101,2.49641027020803,NA,1.00176113389959,NA,6.25105594834746
"contig_3 NW_025335123.1",26507916,89.8846480424942,0.250102648582408,0.000513054289141402,NA,0.000143353404318921,NA,NA,0.00248604982753076,NA,NA,0.000547006411216936,NA,NA,0.00236910362927059,0.00178814509597812,NA,NA,NA,0.000648862777443538,NA,0.000614910655368004,0.000682814899519072,0.0176324687312273,NA,0.00229742692711113,0.00148634845530671,0.00214275614876703,NA,NA,NA,NA,0.00903503693010043,0.00237664854528738,0.0379056580683295,0.49933008690687,0.00129395309687868,0.000369700884822481,0.000418742838931586,0.000475329709057476,0.00102233612027441,NA,NA,NA,0.000305569098679806,0.000777126349728889,1.88622900419633e-05,0.00153916286742421,0.00105628824234995,0.000780898807737281,0.0106949184537932,0.00338012237551983,0.00706581384971946,0.00661689134672073,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0954809121924183,0.00574168108877363,0.0269353501799236,0.305180535504941,0.0118794702684285,NA,NA,NA,0.00427796738151728,0.00514563272344759,0.0140335437912207,NA,NA,NA,NA,0.000399880548889622,0.00121850393671083,0.00255395407168183,0.000199940274444811,NA,6.79042441510679e-05,0.0278935545140553,0.0115588113377151,0.0774976048664105,0.407617860264836,0.000305569098679806,NA,NA,NA,0.000358383510797303,0.000109401282243387,0.000252754686562308,0.000358383510797303,NA,0.00284820579633646,0.0988648070259465,0.0688624484851997,0.0813077874548871,0.0281274469105757,0.0104006667291386,0.00251245703358951,NA,0.00726198166615588,0.0110155773845066,0.00602461543940308,0.00414215889321514,0.00318018210107501,9.05389922014239e-05,NA,0.00121095902069404,6.18751394866349,NA,0.522923039291357,0.000720539479602999,1.21135890124293
"contig_80 NW_025335179.1",1627756,34.0674523700112,1.20349733006667,0.00571338701869322,NA,NA,NA,NA,0.0908612838779277,NA,NA,0.0165258183658976,NA,NA,NA,0.00215019941563723,0.0352018361474324,0.00239593649171006,NA,NA,0.00036860561410924,NA,0.00055290842116386,0.293717240176046,NA,0.0135155391840055,0.00761784935825763,0.0366148243348512,NA,NA,NA,NA,0.0261095643327378,0.00860079766254893,0.180248145299418,11.0245024438552,0.128151885171979,NA,NA,NA,0.00724924374414839,NA,NA,0.000860079766254893,NA,NA,NA,0.0144984874882968,NA,0.0342803221121593,0.0485945067934015,NA,NA,0.0873595305438899,6.14342690182067e-05,0.0109352998852408,NA,NA,NA,NA,NA,NA,NA,0.0493317180216199,NA,0.296358913743829,20.785486276813,0.0537549853909308,NA,NA,NA,0.00178159380152799,NA,0.0544307623501311,0.00104438257330951,NA,0.00430039883127447,NA,0.00860079766254893,NA,NA,NA,NA,NA,0.573366032746923,0.417200120902641,2.33757393614276,1.39320635279489,0.0305328317020487,0.0376592069081607,NA,NA,NA,NA,NA,NA,NA,NA,0.223313567881181,0.118260967860048,0.527106028176213,0.0729224773246113,0.0946702085570565,0.0413452630492531,NA,0.010996734154259,NA,NA,NA,NA,NA,NA,NA,14.333782213059,NA,5.97220959406692,NA,5.21312776607796
"contig_36 NW_025335130.1",2123715,42.2302898458597,3.61649279682067,0.115928926433161,NA,0.00164805541233169,NA,0.000894658652408633,0.00626261056686043,NA,NA,NA,NA,NA,0.0267455849772686,0.0151150224959564,0.00131844432986535,NA,NA,0.000659222164932677,NA,NA,0.00258980136223552,0.195129760820072,NA,0.00635678516185081,0.00183640460231246,0.0308421798593502,NA,NA,NA,NA,0.258368001356114,0.0145499749260141,0.400759988981572,10.3114589292819,0.0519372891371959,NA,NA,NA,0.0113480386963411,NA,NA,NA,NA,NA,NA,0.000894658652408633,0.00117718243737978,0.0654513435183158,0.0737387078774694,0.000517960272447103,NA,0.00244853946974994,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.146347320615054,0.0359746952863261,0.33234214572106,21.708750938803,0.0960109995926949,NA,NA,9.41745949903824e-05,0.000894658652408633,0.000235436487475956,0.0907843095707287,NA,NA,NA,NA,0.00178931730481727,0.0064509597568412,NA,NA,NA,NA,0.708192954327676,0.230398146643971,2.55971257913609,3.30976614093699,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00484999164200469,0.331306225176165,0.561657284522641,1.17883049279211,NA,NA,NA,NA,NA,0.00447329326204317,0.0010830078423894,0.00103592054489421,0.000941745949903824,NA,NA,0.0105004673414276,2.97064342437662,NA,0.712383723804748,NA,7.54978893118898
"contig_190 NW_025335073.1",4829052,33.4919773073473,1.43709365730582,0.227912227907258,4.14159963487658e-05,NA,NA,0.000103539990871914,0.0301094293455527,NA,NA,0.00482496357463121,0.00188442783386884,NA,0.0605087706655468,0.00813824328253247,0.00697859538476703,0.00182230383934569,NA,NA,NA,NA,6.21239945231486e-05,0.356218984595734,NA,0.0152410866563458,0.00211221581378705,0.00811753528435809,NA,NA,NA,NA,0.0102090430999708,0.00494921156367751,0.411426507728639,15.9400023027294,0.300307389524901,NA,NA,NA,0.000807611928800932,NA,NA,0.00403805964400466,NA,NA,0.0148683426892069,0.01644215055046,6.21239945231486e-05,0.162992653630568,0.0765574692506935,0.00430726362027164,0.00824178327340439,0.0228616299845187,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.119464441468015,0.0179124184208412,0.660398769779244,27.9074443596797,0.130853840463925,NA,NA,NA,0.0122591349192347,0.0162350705687162,0.0796222529805022,NA,NA,NA,NA,0.0173740104683072,NA,NA,0.00445221960749232,NA,NA,0.56389949828662,0.601960798931136,3.2634562642937,2.96037400301343,NA,NA,NA,NA,0.00155309986307872,0.000600531947057103,NA,NA,NA,0.00457646759653862,0.169847001026288,0.0863109363908278,0.6467729069805,NA,NA,NA,NA,NA,NA,0.000331327970790126,NA,NA,NA,NA,NA,2.57822860470337,NA,0.829748778849348,NA,6.69510288975973
"contig_155 NW_025335034.1",15822701,68.5738800221277,2.20937626262419,0.0484746567605619,NA,0.000176960937326693,NA,0.000271761439465993,0.00559322962621868,6.32003347595332e-05,NA,0.000360241908129339,NA,NA,0.0116162215288022,0.0204642683951368,0.00254697349080919,0.000530882811980079,0.000271761439465993,0.0018138496075986,0.00729963866472608,0.00100488532267658,0.015022719572341,0.175766450999738,NA,0.0164763272718103,0.00972653151949215,0.0307659229609407,0.000379202008557199,0.000328641740749572,NA,NA,0.088809110404096,0.0200913864200556,0.304783614377849,5.2625401946229,0.0354111475657664,0.000233841238610273,0.000252801339038133,0.00198449051144934,0.00695203682354865,NA,NA,0.000101120535615253,NA,NA,NA,0.000309681640321712,NA,0.0180373755403708,0.0232008428902246,0.00895548743542585,0.00690779658921697,0.0114708607588553,NA,NA,NA,NA,NA,0.000575123046311752,0.00114392605914755,NA,NA,0.0739317516017019,0.068907324988319,0.321082980712332,9.42898434344427,0.0527469993903064,8.21604351873931e-05,0.000240161272086226,NA,0.00870268609638771,0.0114898208592831,0.0572342231582332,NA,NA,NA,NA,0.00116920619305136,0.000410802175936965,0.000391842075509106,0.000126400669519066,3.16001673797666e-05,NA,0.289090971257057,0.166608722493081,1.03862166137122,2.39554548872534,NA,NA,NA,NA,0.000827924385349884,0.000347601841177432,0.000316001673797666,0.000372881975081246,0.00160528850289214,0.00332433760835144,0.306287782345126,0.195289034406957,0.351532901999475,0.00177592940674288,NA,NA,0.000240161272086226,NA,0.00631371344247736,0.00493594614471954,0.000606723213691518,0.00126400669519066,0.0215702742534287,0.000195921037754553,0.00574491042964156,3.58711196021463,NA,0.788114494484854,0.0029640957002221,3.87988751098817
"contig_164 NW_025335044.1",1273111,58.2092998960813,3.2938211986229,0.000235643239277643,NA,NA,NA,NA,0.0320474805417595,0.00534124675695992,NA,0.00510560351768228,NA,0.00408448281414582,0.0252923743491337,0.0182230771708044,0.0107610412603457,0.00314190985703525,NA,NA,0.00345610084273877,NA,0.00141385943566586,0.595549013401031,NA,0.0054197945033858,0.00369174408201642,0.00227788464635055,NA,NA,NA,NA,0.0355821291309242,0.0134316646388257,0.410254879582377,5.37227311679814,0.0261563995598184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0181445294243785,0.057496950383745,0.0538052063017286,0.00243498013920232,0.041630305605717,NA,NA,NA,NA,NA,NA,NA,0.000628381971407049,0.00801187013543988,0.176339690726103,0.00329900534988701,0.339719003291936,13.2943631780732,0.0313405508239266,NA,NA,NA,0.0104468502746422,0.0091900863318281,0.0207366050564326,NA,NA,NA,NA,0.00754058365688459,NA,NA,NA,NA,NA,0.156467110880355,0.10069821091798,1.06714968294202,4.09437983019548,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0163379312565833,0.703709260229469,0.251038597577116,0.611572753671911,NA,NA,NA,NA,NA,0.000549834224981168,NA,0.00353464858916465,0.00879734759969869,0.017201956467268,NA,0.0168877654815645,3.92471669791558,NA,0.703002330511636,0.00439867379984935,6.16756904936019
"contig_219 NW_025335105.1",146015,33.1671403622915,NA,NA,NA,NA,NA,NA,0.182173064411191,NA,NA,0.073280142451118,NA,NA,NA,0.00136972228880594,0.0226004177652981,NA,NA,NA,NA,NA,NA,0.0383522240865665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.98020751292675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.419819881519022,NA,NA,0.358867239667157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.162996952367907,28.9251104338595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.571174194432079,0.367085573399993,2.15251857685854,2.21963496901003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39858918604253,NA,0.183542786699997,NA,0.0452008355305962,0.575283361298497,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.8101907338287,NA,3.19967126665069,NA,0.14519056261343
"contig_105 NW_025334979.1",1401171,14.770716779037,0.0728676228668735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.029903559237238,NA,NA,NA,NA,0.00049958213522832,NA,NA,0.0529557063342019,NA,0.0376827667715075,0.000214106629383566,NA,NA,NA,NA,NA,0.0281193373257083,0.0147019885510048,0.0676576948852067,2.37030312502899,0.0278338618198635,0.0154156773156167,0.000713688764611885,0.0792908217483805,0.0159866283273062,NA,NA,NA,NA,NA,NA,0.0221957205794296,0.0175567436094524,NA,0.194194712850894,0.0882833001824902,0.0715116142141109,0.026121008784795,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0744377381490196,0.0468179829585397,0.124181845042468,4.34536541221592,0.0501009512757544,NA,NA,NA,0.0721539341022616,0.0477457783525351,0.0132746110217811,NA,NA,0.000356844382305943,0.000214106629383566,NA,NA,NA,NA,NA,NA,0.395669051100829,0.23837204738037,0.412797581451514,2.45016489778906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.50897285199308,0.647244340626519,0.535195204582453,0.0380396111538135,0.525060824124964,0.0302604036195439,NA,0.000214106629383566,NA,NA,NA,NA,0.0529557063342019,0.0024979106761416,NA,65.0149767587254,NA,3.08813128447563,NA,1.28007216820788
"contig_166 NW_025335046.1",659013,32.3656741217548,5.24329565577614,0.00546271469606821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0517440475377572,0.0113806556168088,0.000151742074890784,NA,NA,NA,NA,NA,0.0270100893305595,0.136719609476596,NA,0.0256444106565424,NA,0.0770849740445181,NA,NA,NA,NA,0.018209048986894,0.0330797723261908,1.06447065535885,9.47826522390302,0.146886328494279,NA,NA,NA,0.000910452449344702,NA,NA,0.00212438904847097,NA,NA,NA,0.0148707233392968,NA,0.00273135734803411,0.0901347924851255,NA,0.00212438904847097,0.0352041613746618,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0802715576172246,0.0541719207360098,0.824262950806737,29.3227902939699,0.104853773749532,NA,NA,NA,0.0065249092203037,NA,0.145368907745371,NA,NA,NA,NA,0.022457827083836,NA,NA,NA,NA,NA,0.632005741920114,0.351434645447055,2.58644366651341,3.14773760153442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.355531681469106,0.265700373133762,0.315168289548158,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0157811757886415,NA,0.0159329178635323,1.50497789876679,NA,1.39329573164718,NA,10.0221088203116
"contig_133 NW_025335010.1",2856403,40.7416250438051,3.70791516463188,0.0993557281658085,NA,NA,NA,NA,0.00819212134982354,NA,NA,0.000875226639938412,NA,0.00770199443145803,0.0288124609867725,0.00910235705535948,NA,NA,NA,NA,NA,0.000175045327987682,0.00903233892416441,0.205328169729551,NA,0.0172244602739879,0.00353591562535119,0.00976752930171268,NA,NA,NA,NA,0.0920038243903259,0.0134084721238565,0.41751811631622,12.1428593934399,0.0261517720013598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0178546234547436,0.0166993242900249,NA,NA,0.00924239331774963,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.082551376678991,0.0168043514868175,0.285288875554325,23.0224516638584,0.0518484261499515,NA,NA,NA,0.00119030823031624,7.0018131195073e-05,0.0270970167724932,NA,NA,NA,NA,0.000840217574340876,NA,0.0047962419868625,0.000210054393585219,NA,NA,0.535708721773503,0.22822409863034,2.44188232542817,2.56206844762451,NA,NA,NA,NA,0.00133034449270639,0.000665172246353193,0.000105027196792609,NA,0.000140036262390146,0.00357092469094872,0.325059174073126,0.24940458331685,0.67886079100183,NA,NA,NA,NA,NA,0.00150538982069407,0.000770199443145803,0.000735190377548266,0.00465620572447235,0.00367595188774133,NA,NA,3.35957496193639,NA,1.48869049640404,NA,7.0358419312681
"contig_92 NW_025335192.1",1594157,3.05961081624959,0.0297335833296219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0222060938790847,NA,NA,NA,NA,0.0602826446830519,NA,0.0364455947563508,0.0609726645493512,0.0121694412783684,NA,NA,NA,NA,0.21384342947401,0.0523160516812334,0.0452276657819776,2.0886901352878,0.0609099354705967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0176268711300079,NA,NA,NA,0.024087966241719,0.0134867519322124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.15245863487724,0.0740830420090367,0.0464822473570671,0.74647603717827,0.0218297194065578,NA,NA,NA,0.0218924484853123,0.000878207102562671,0.00338737025274173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00711535940312,0.104632103362467,0.0811086988295381,0.674463054768131,NA,NA,NA,NA,NA,0.00332464117398725,0.018818723626343,NA,NA,NA,2.04208242977323,0.443118212321622,0.121568954626175,NA,NA,NA,NA,NA,NA,0.000439103551281336,NA,NA,NA,NA,NA,83.1464529528773,NA,4.03736896679562,NA,0.454409446497428
"contig_203 NW_025335088.1",4365352,59.1261598148328,2.56762799426026,0.0222662456544169,NA,0.000618506823733802,NA,0.000962121725808136,0.00762825082605022,NA,NA,0.00178679749078654,NA,NA,0.0192882498364393,0.00627669887789118,0.00327579539977532,NA,NA,0.00327579539977532,NA,NA,0.00632251419816775,0.237437897333365,NA,0.0128053820173035,0.00499386991014699,0.0104917083433363,NA,NA,NA,0.000481060862904068,0.0706243162063449,0.00920887937559216,0.392980909672347,8.21764201374826,0.053351940462075,NA,NA,0.00508550055070015,0.0147067178087815,NA,NA,NA,NA,NA,NA,9.16306405531559e-05,NA,0.0501677757028528,0.048037363309992,0.0187155583329821,0.026320901498894,0.0572462426855841,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.124388594550909,0.0251067955115647,0.562451779375409,11.5270887662667,0.0499616067616082,NA,NA,NA,0.00751371252535878,0.00616216057719973,0.0794895806798627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.299975809510894,0.0923178703573045,0.986518383855414,2.89112997073317,NA,NA,NA,NA,0.0031154417788073,NA,0.000847583425116692,0.00240530431452034,NA,0.00327579539977532,0.330122290252882,0.268752668742406,0.710274910247788,NA,NA,NA,NA,NA,0.00884235681337954,0.00242821197465863,0.000160353620968023,0.000160353620968023,0.00966703257835794,NA,0.0113851070887296,5.39017243053939,NA,0.572027181313214,NA,5.03837949379569
"contig_165 NW_025335045.1",635509,34.9713379354187,2.73764808995624,NA,NA,NA,NA,NA,0.0209281064469583,NA,NA,NA,NA,NA,0.00881183429345611,0.0302120032918495,0.00566475061722179,NA,NA,NA,NA,NA,0.0155780641973599,0.270806550339964,NA,NA,NA,0.00456327133053977,NA,NA,NA,NA,0.0597945898484522,0.00660887572009208,0.157511537995528,6.55993856892664,0.154521808503105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.111564116322507,NA,0.0497239220845023,0.0272222737994269,0.0278516905346738,NA,0.0174663144031005,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0522415890254898,NA,0.850027300950891,29.7304994893857,0.064357861178992,NA,NA,NA,0.00928389684489126,0.0354046913576362,0.0818241755820925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.984093065558474,0.212900210697252,2.93701584084568,4.71086955495516,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0171516060354771,0.454596237032048,0.176708748420557,0.816982922350431,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0212428148145817,NA,NA,3.57996503590036,NA,1.3107603511516,NA,8.7163203038824
"contig_221 NW_025335108.1",140459,16.0829850703764,2.49894987149275,0.019222691319175,NA,NA,NA,NA,0.0049836607123787,NA,NA,NA,NA,NA,0.165172755038837,NA,NA,NA,NA,NA,NA,NA,NA,0.296883788151703,NA,0.0334617219259713,NA,NA,NA,NA,NA,NA,0.0583800254878648,0.0156629336674759,0.601599043137143,27.3439224257613,0.243487423376217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.101809068838593,0.099673214247574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.142390306067963,0.000711951530339814,0.291900127439324,36.8620024348742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.373062601898063,0.261998163165052,2.10381677215415,0.907026249652924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.245623277967236,NA,0.578104642635929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.01126307320998,NA,0.813760599178408,NA,7.84214610669306
"contig_116 NW_025334991.1",1337403,43.4928738757129,1.7222183590137,0.00994464645286425,NA,NA,NA,0.00777626489547279,0.00717809067274412,NA,NA,0.00269178400227904,NA,NA,0.00762672133979062,0.00695377533922086,0.0228053922415308,0.00164497911250386,0.00284132755796121,0.00269178400227904,NA,0.000224315333523254,0.0396290422557748,0.305741799592195,NA,0.0209360977955037,0.00583219867160459,0.0213847284625502,NA,NA,NA,NA,0.0142814095676471,0.0202631517949339,0.206071019730029,9.94659051908811,0.0735006576177861,NA,NA,NA,0.0140570942341239,NA,NA,NA,NA,NA,NA,0.0121130280102557,NA,0.0361147686972438,0.0352175073631508,NA,NA,0.0112157666761627,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0623596627194645,0.0334229846949648,0.426348677249864,23.8097267614922,0.201584713059564,NA,NA,NA,0.0106923642312751,0.000224315333523254,0.0749960931746078,NA,NA,NA,NA,0.0029160993358023,0.00373858889205423,0.00807535200683713,0.000523402444887592,NA,NA,0.613801524297463,0.485044522855115,2.70860765229329,3.78300332809183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.247419812876149,0.0430685440364647,0.466575893728368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.65312474998187,NA,1.50971696638934,NA,5.80460788558123
"contig_34 NW_025335128.1",35812,32.896794370602,0.974533675862839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.167541606165531,NA,NA,NA,NA,NA,NA,NA,3.5016195688596,NA,0.0502624818496593,NA,NA,NA,NA,NA,NA,NA,NA,0.220596448117949,24.3996425779068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0390930414386239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.48274321456495,NA,1.1197364012063,21.9954205294315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.09080755054172,0.0670166424662124,1.43806545292081,0.762314308053167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.173126326371049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.988495476376633,NA,NA,NA,5.6321903272646
