"seqnames","seqlengths","nonrepeat","DNA","DNA-LINE","DNA-LINE-RC","DNA-LINE-RC-tandem_repeat","DNA-LINE-tandem_repeat","DNA-LINE-Unknown","DNA-LTR","DNA-LTR-RC","DNA-LTR-RC-tandem_repeat-Unknown","DNA-LTR-RC-Unknown","DNA-LTR-tandem_repeat","DNA-LTR-Unknown","DNA-RC","DNA-RC-snRNA-Unknown","DNA-RC-tandem_repeat","DNA-RC-Unknown","DNA-snRNA","DNA-snRNA-Unknown","DNA-tandem_repeat","DNA-tandem_repeat-Unknown","DNA-Unknown","LINE","LINE-LTR","LINE-LTR-RC","LINE-LTR-RC-tandem_repeat","LINE-LTR-RC-tandem_repeat-Unknown","LINE-LTR-RC-Unknown","LINE-LTR-tandem_repeat","LINE-LTR-tandem_repeat-Unknown","LINE-LTR-Unknown","LINE-RC","LINE-RC-tandem_repeat","LINE-RC-tandem_repeat-Unknown","LINE-RC-Unknown","LINE-snRNA","LINE-tandem_repeat","LINE-tandem_repeat-Unknown","LINE-Unknown","LTR","LTR-RC","LTR-RC-snRNA-Unknown","LTR-RC-tandem_repeat","LTR-RC-tandem_repeat-Unknown","LTR-RC-Unknown","LTR-Satellite-tandem_repeat","LTR-Satellite-tandem_repeat-Unknown","LTR-Simple","LTR-Simple-tandem_repeat","LTR-snRNA","LTR-snRNA-Unknown","LTR-tandem_repeat","LTR-tandem_repeat-Unknown","LTR-Unknown","RC","RC-snRNA","RC-snRNA-Unknown","RC-tandem_repeat","RC-tandem_repeat-Unknown","RC-Unknown","Satellite","Satellite-tandem_repeat","Satellite-tandem_repeat-Unknown","Simple","Simple-tandem_repeat","Simple-tandem_repeat-Unknown","Simple-Unknown","snRNA","snRNA-tandem_repeat","snRNA-Unknown","tandem_repeat","tandem_repeat-tRNA","tandem_repeat-Unknown","tRNA","Unknown"
"contig_154 NW_025335033.1",1001701,66.9683867740973,1.63771424806404,0.000199660377697536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008186075485599,NA,0.00489167925358964,NA,NA,NA,0.00738743397480885,NA,0.0403313962949024,7.90245791907965,0.0130777547391886,NA,NA,NA,NA,NA,NA,0.00608964151977486,0.0155735094604078,0.0179694339927783,0.0179694339927783,0.00588998114207733,NA,0.00349405660970689,NA,0.174303509729949,10.8088142070338,0.0274533019334113,NA,NA,0.000499150944243841,NA,NA,NA,NA,NA,NA,NA,0.467704434756479,0.0843565095772092,0.466706132867992,1.48766947422434,NA,NA,0.123489943605926,0.799539982489785,0.329739113767482,NA,NA,NA,NA,NA,NA,NA,0.000499150944243841,NA,0.0105820000179694,3.71198591196375,NA,0.89717390718388,NA,3.95986427087524
"contig_214 NW_025335100.1",149120,79.3823766094421,0.429184549356223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0375536480686695,2.69648605150215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0100590128755365,NA,0.00402360515021459,8.2162017167382,0.179050429184549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.144849785407725,0.0301770386266094,0.264216738197425,0.317864806866953,NA,NA,0.0214592274678112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.13049892703863,NA,NA,NA,1.13599785407725
"contig_36 NW_025335130.1",2123715,73.8301043219076,1.69735581280916,NA,NA,NA,NA,NA,0.00381407109711049,0.00221310298227399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.100060507177281,NA,0.036681004748754,3.89341319338989,0.0244853946974994,NA,NA,NA,NA,NA,NA,0.00155388081734131,0.000470872974951912,NA,NA,NA,NA,0.0119130862662834,NA,0.0395062425984654,9.238669030449,0.0771289932971232,NA,0.000329611082466338,0.000141261892485574,0.000329611082466338,NA,NA,NA,NA,NA,NA,0.376980903746501,0.0497712734524171,0.629039207238259,1.39053498233049,NA,0.00494416623699508,0.262464596238196,0.456040476240927,0.487730227455191,NA,NA,NA,NA,NA,NA,NA,0.000941745949903824,NA,0.00955872139152382,4.52080434521581,NA,0.21179866413337,NA,2.64122069110027
"contig_165 NW_025335045.1",635509,72.5286345275991,1.08495709738178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0217148773660168,NA,NA,NA,NA,NA,0.0446885882025274,0.00330443786004604,0.0280090447184855,2.30933000162075,0.000157354183811716,NA,NA,NA,NA,NA,NA,NA,NA,0.0276943363508621,NA,NA,NA,0.0306840658432847,NA,0.052713651576925,10.6407619718997,0.0492518595330672,NA,0.00928389684489126,NA,0.0292678781889792,NA,NA,NA,NA,NA,NA,0.491731824411613,0.080407987927787,0.503061325646057,1.77574196431522,NA,0.0171516060354771,0.360655789296454,0.107000844991967,0.58032222989761,NA,NA,NA,NA,NA,NA,NA,0.0212428148145817,NA,NA,5.45641367785507,NA,0.409907648829521,NA,3.33590869680839
"contig_133 NW_025335010.1",2856403,80.0354151707585,1.25644035522999,7.0018131195073e-05,NA,NA,NA,NA,0.00119030823031624,NA,NA,NA,NA,0.000245063459182755,0.00059515411515812,NA,NA,NA,NA,NA,0.0338537664328178,NA,0.0228959289007889,3.16741020087152,0.00360593375654626,NA,NA,NA,NA,NA,NA,NA,3.50090655975365e-05,NA,NA,NA,NA,0.00752694910347034,NA,0.0287074337899799,6.40322811592062,0.0200251855217909,NA,0.00119030823031624,NA,0.00598655021717874,NA,NA,NA,NA,NA,NA,0.30184816358196,0.0179596506515362,0.170074040672832,0.4291761351602,0.000140036262390146,0.00357092469094872,0.0447065767680541,0.032173331284136,0.0636814903219189,NA,NA,NA,NA,NA,NA,NA,0.00367595188774133,NA,NA,5.6971302718839,NA,0.292010616149052,NA,1.9554313589504
"contig_166 NW_025335046.1",659013,74.4665128002027,1.96597032228499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000151742074890784,NA,0.192257208886623,4.09885692694985,NA,0.000606968299563135,NA,NA,NA,NA,NA,NA,0.0186642752115664,0.00151742074890784,NA,NA,NA,NA,NA,0.0734431642471393,8.17055202249425,0.0669182550268356,NA,NA,NA,0.000758710374453918,NA,NA,NA,NA,NA,NA,0.296959240561264,0.0613037982558766,0.424270841394631,1.97431613640399,NA,NA,0.318810099345536,0.0324728040266277,0.0215473746344913,NA,NA,NA,NA,NA,NA,NA,0.0157811757886415,NA,0.0159329178635323,3.86684329444184,NA,0.159784404859995,NA,3.75576809562179
"contig_172 NW_025335053.1",516722,77.3042370946079,0.223717976010311,NA,0.00154822128726859,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00328997023544575,0.000387055321817147,NA,NA,NA,NA,NA,NA,0.0137404639245087,5.14531992057625,0.00135469362636002,NA,NA,NA,NA,NA,NA,NA,0.0230297916481203,0.00212880426999431,NA,NA,NA,0.00793463409725152,NA,0.0201268767344917,8.45348175614741,0.085345698460681,NA,NA,NA,0.034060868319909,NA,NA,NA,NA,NA,NA,0.254295346433866,NA,0.181335418271334,0.814751452425095,NA,0.0197398214126745,0.0241909576135717,0.0812816175816009,0.0350285066244518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.41490395222189,NA,0.167014371364099,NA,1.68775473078367
"contig_203 NW_025335088.1",4365352,82.5527700858946,0.968810762568517,NA,NA,NA,NA,2.2907660138289e-05,0.000297799581797757,0.00066432214401038,NA,NA,NA,NA,0.00694102102190156,NA,0.0027031038963181,NA,0.000412337882489201,6.87229804148669e-05,0.015852100815696,0.00112247534677616,0.0719758681545039,2.21070374164558,NA,NA,NA,NA,NA,NA,NA,NA,0.0585977946337432,0.0350716276717204,0.014111118645186,0.00304671879839243,NA,0.0101022781209854,0.00419210180530688,0.0522294651152988,3.69273772195232,0.0288865594343824,NA,0.00203878175230772,NA,0.0178221595875888,NA,NA,NA,NA,NA,NA,0.104596376191427,0.00856746489172007,0.10736820306816,0.989954532876157,NA,0.00240530431452034,0.19519617203836,0.0610489142685401,0.182253344060227,NA,NA,NA,0.000458153202765779,0.000939214065669847,NA,NA,0.00966703257835794,NA,0.0122555981739846,6.64455008439182,NA,0.167729887532552,NA,1.7618281412358
"contig_170 NW_025335051.1",540686,77.2354009536034,0.7301835076181,0.00906256126476365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0303318377024743,5.37742793414292,0.0116518644832676,NA,NA,NA,0.00110970137935881,NA,NA,NA,0.0227488782768557,0.00184950229893136,NA,NA,NA,0.00462375574732839,NA,0.0798984993138347,6.28627336383779,0.0275575842540772,0.000554850689679407,NA,NA,0.00203445252882449,NA,NA,NA,NA,NA,NA,0.235441642653962,0.0482720100021084,0.214542266676037,0.413363763811158,NA,0.0188649234490998,0.0310716386220468,0.15868729724831,0.164420754374998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.447205956877,NA,0.160166899087456,NA,1.28725360005622
"contig_180 NW_025335062.1",460447,81.8652309603494,1.40255013063393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.105983967753075,NA,NA,4.23197458122216,0.000434360523578175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0390924471220358,NA,0.0262788116764796,6.12795826664089,0.0488655589025447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00542950654472719,0.00933875125693077,0.173961389693059,0.340104289961711,NA,NA,NA,NA,0.0540778851854828,NA,NA,NA,NA,NA,NA,NA,0.0182431419902834,NA,NA,4.15943637378461,NA,0.0264959919382687,NA,1.36454358482084
"contig_7 NW_025335167.1",86879,88.6808089411711,1.09577688509306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.85690443029961,0.280850378112087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0287756534950909,NA,NA,0.0161143659572509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.93602596714971,NA,NA,NA,0.104743378722131
"contig_153 NW_025335032.1",1009379,79.1329124144647,0.712319158611384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0121857102238109,NA,0.0074303111120798,4.51237840295865,0.02575841185521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0168420385207142,NA,0.0556777979331847,8.47015838451166,0.0247677037069327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.229943361215163,0.0307119525965965,0.27284102403557,0.44968242850307,NA,NA,0.0212011543731344,NA,0.0217955792621008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9648348142769,NA,0.051120540451109,NA,0.987438811387992
"contig_2 NW_025335083.1",27004956,94.2947842610816,0.221685234369573,7.40604798615484e-06,NA,NA,NA,NA,0.00416219896821902,NA,NA,NA,NA,9.62786238200129e-05,1.11090719792323e-05,NA,NA,NA,NA,NA,0.0070357455868471,NA,0.00389187821672437,0.118622670594242,NA,1.85151199653871e-05,NA,NA,NA,NA,NA,NA,0.00563600251746383,0.00269580146696036,0.00245880793140341,0.000396223567259284,NA,0.000910943902297045,0.00285132847466961,0.0106017576921806,0.424710930838028,0.00146269447726558,NA,0.000222181439584645,8.88725758338581e-05,0.000781338062539335,NA,NA,4.81393119100064e-05,0.000562859646947768,NA,0.000151823983716174,0.0176263942070485,0.00159230031702329,0.0109017026356199,0.194145844933056,7.40604798615484e-05,0.00198852388428257,0.0418293590258025,0.0204666136097389,0.0202370261221681,0.000544344526982381,NA,NA,0.00359933932127125,0.00197741481230334,NA,NA,0.00254768050723726,NA,0.000603592910871619,4.16681293611439,8.88725758338581e-05,0.0460878366178416,0.00161081543698868,0.363370338392701
"contig_156 NW_025335035.1",943787,68.0859134529295,1.71638303981725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0102777427533967,5.0331271780603,0.0272307204909582,NA,NA,NA,NA,NA,NA,NA,0.00148338555203664,NA,NA,NA,NA,0.00317868332579279,NA,0.027760501045257,13.847404128262,0.00286081499321351,NA,NA,NA,0.0176946705135799,NA,NA,NA,NA,NA,NA,0.098751095321296,0.026912852158379,0.430605634534063,3.14710840475658,NA,NA,0.0102777427533967,0.00381441999095135,0.134246392459315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.74576043111422,NA,0.430817546755783,NA,3.19839116241271
"contig_152 NW_025335031.1",1122563,31.8414200361138,0.194911109666005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0173709626987528,5.44521777396903,0.0692166052150302,NA,NA,NA,NA,NA,NA,NA,0.00106898231992325,NA,NA,NA,NA,0.0213796463984649,NA,0.0441846025568275,4.66664231762494,NA,NA,NA,8.90818599936039e-05,0.000623573019955227,0.3927619207118,0.0197761729185801,NA,NA,NA,NA,1.40375194977921,0.144758022489606,0.150815588969171,0.706864559049247,NA,NA,0.0621791382755355,0.399532142071314,0.279984285959897,0.160614593568468,2.39362957802814,0.012827787839079,NA,NA,NA,NA,0.000534491159961624,NA,0.018885354318644,49.7993431103644,NA,0.842536231819506,NA,0.909080381234728
"contig_224 NW_025335111.1",111958,75.9972489683631,0.11522177959592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.74895943121528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.138444773933082,10.1162936101038,0.137551581843191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.494828417799532,0.0437664124046517,0.0803872880901767,0.214366101573804,NA,NA,NA,NA,0.224191214562604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.49327426356312,NA,NA,NA,2.19546615695171
"contig_164 NW_025335044.1",1273111,80.3270099779202,1.26194809407821,NA,0.00636236746049638,0.00534124675695992,NA,NA,0.00911153858540222,NA,NA,NA,NA,NA,0.0135102123852516,NA,NA,NA,NA,NA,0.0216006302671173,0.000471286478555287,0.0848315661399517,2.76275988503752,0.0222290122385244,NA,NA,NA,NA,NA,NA,NA,0.0526269901053404,0.0556118044695239,NA,NA,0.00864025210684693,0.132667143713313,NA,0.0726566654439401,5.0786616406582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0381742047629782,0.00400593506771994,0.0532553720767474,0.978155086241498,NA,0.00824751337471752,0.283714460090283,0.10737476936418,0.159059186512409,NA,NA,NA,0.00683365393905166,0.00353464858916465,NA,NA,0.017201956467268,NA,0.0249781833634302,5.24973863237377,NA,0.270596986437161,NA,2.87908909749425
"contig_184 NW_025335066.1",424513,49.2625667529616,1.38134756768344,0.000235564046330737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0160183551504901,NA,0.183268828045313,11.0239262401858,0.0511173980537699,NA,NA,NA,NA,0.00235564046330737,NA,NA,NA,NA,NA,NA,NA,0.0212007641697663,NA,0.276552190392285,8.25204410701204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.203056207937095,NA,0.370071116785587,0.574069580908005,NA,NA,0.0398103238298945,0.00918699780689873,0.0160183551504901,NA,0.336385458160292,NA,NA,NA,NA,NA,NA,NA,NA,25.0562409160615,NA,0.219310127133916,NA,2.70521750806218
"contig_138 NW_025335015.1",1265488,74.0621799653572,0.247888561566763,NA,NA,NA,NA,NA,7.90208994474859e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.106599193354658,NA,0.000474125396684915,4.88981325781043,0.00252866878231955,0.000474125396684915,NA,NA,NA,NA,NA,NA,0.0269461267115927,0.0129594275093877,NA,NA,NA,0.158911028788894,NA,0.0323985687734692,10.0532758904075,0.038878282528163,0.000553146296132401,0.0078230690453011,NA,NA,NA,NA,NA,NA,NA,NA,0.278390628753493,0.0342160494607614,0.416203077389908,0.635960198753366,NA,0.0162783052861821,0.106994297851896,0.0677209108264954,0.0273412312088301,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00331887777679441,4.64966874438952,NA,0.497594603820818,NA,3.62453061585728
"contig_151 NW_025335030.1",676449,75.9668504203569,0.821791443257363,NA,NA,NA,NA,NA,0.00709587862499612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.071254447859336,NA,0.00502624735937225,6.92202959868371,0.00399143172656032,NA,NA,NA,NA,NA,NA,0.00251312367968613,0.0230616055312374,NA,NA,0.00206963126562387,NA,NA,NA,0.0654890464765267,5.93156320727801,0.00325227770312322,NA,NA,NA,0.000739154023437096,NA,NA,NA,NA,NA,NA,0.107620825812441,0.0348880699062309,0.362481133093552,1.77515230268653,NA,NA,0.107325164203066,0.246729613023303,1.1844204071556,NA,NA,NA,NA,NA,NA,NA,0.0304531457656083,NA,0.015522234492179,2.80863745825628,NA,0.304531457656083,NA,3.19551067412325
"contig_177 NW_025335058.1",480823,72.2873073875418,0.954821212795561,0.000207976739881412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00103988369940706,NA,NA,NA,NA,NA,NA,NA,NA,3.2300867470982,0.00478346501727247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0237093483464809,NA,0.0162221857107501,10.3988369940706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.348984969521009,0.00519941849703529,0.359591783254961,0.457340850999224,NA,NA,0.00603132545656094,NA,0.0546978825888113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.89146941806028,NA,0.684451450949726,NA,3.27521769965247
